date,food_item,food_category,quantity_prepared,quantity_sold,quantity_wasted,day_of_week,is_weekend,weather,temperature,special_event,customer_count,month,unit_cost,total_cost,waste_cost
2025-09-23,Fish,mains,45.77,33.3,12.89,Tuesday,0,sunny,11.2,none,121,9,14.42,660.18,185.96
2025-09-23,Salad,salads,13.66,11.28,2.25,Tuesday,0,sunny,11.2,none,121,9,10.27,140.24,23.05
2025-09-23,Ice Cream,desserts,31.02,22.12,9.73,Tuesday,0,sunny,11.2,none,121,9,4.87,150.98,47.37
2025-09-23,Onion Rings,sides,31.52,25.52,5.61,Tuesday,0,sunny,11.2,none,121,9,10.7,337.34,60.04
2025-09-23,Tomato Soup,soups,13.46,9.33,4.07,Tuesday,0,sunny,11.2,none,121,9,11.27,151.64,45.88
2025-09-24,Grilled Chicken,mains,63.38,51.99,11.73,Wednesday,0,cloudy,15.2,none,162,9,12.6,798.7,147.79
2025-09-24,Paneer,mains,70.58,45.93,24.63,Wednesday,0,cloudy,15.2,none,162,9,14.59,1029.49,359.34
2025-09-24,Pasta ,mains,65.45,45.28,18.27,Wednesday,0,cloudy,15.2,none,162,9,10.13,663.24,185.12
2025-09-24,Margherita Pizza,mains,69.46,52.65,18.01,Wednesday,0,cloudy,15.2,none,162,9,6.17,428.88,111.2
2025-09-24,Chocolate Cake,desserts,32.2,22.16,10.07,Wednesday,0,cloudy,15.2,none,162,9,12.77,411.27,128.62
2025-09-24,Cake,desserts,28.71,24.05,5.0,Wednesday,0,cloudy,15.2,none,162,9,11.37,326.49,56.88
2025-09-24,French Fries,sides,46.76,35.6,10.13,Wednesday,0,cloudy,15.2,none,162,9,4.31,201.67,43.69
2025-09-24,Garlic Bread,sides,31.11,25.06,6.33,Wednesday,0,cloudy,15.2,none,162,9,7.41,230.54,46.91
2025-09-24,Corn Soup,soups,15.0,12.72,2.31,Wednesday,0,cloudy,15.2,none,162,9,10.99,164.93,25.45
2025-09-24,Burger,mains,46.48,30.37,14.84,Wednesday,0,cloudy,15.2,none,162,9,4.13,191.96,61.27
2025-09-24,Fish,mains,76.73,51.77,24.04,Wednesday,0,cloudy,15.2,none,162,9,6.8,522.07,163.59
2025-09-24,Salad,salads,31.43,21.99,9.82,Wednesday,0,cloudy,15.2,none,162,9,10.72,336.87,105.19
2025-09-24,Ice Cream,desserts,41.93,28.38,13.02,Wednesday,0,cloudy,15.2,none,162,9,3.4,142.4,44.22
2025-09-24,Onion Rings,sides,32.04,20.92,12.03,Wednesday,0,cloudy,15.2,none,162,9,4.35,139.38,52.34
2025-09-24,Tomato Soup,soups,20.71,17.54,3.42,Wednesday,0,cloudy,15.2,none,162,9,13.14,272.23,44.95
2025-09-25,Grilled Chicken,mains,33.97,28.44,5.4,Thursday,0,rainy,13.3,none,100,9,9.34,317.38,50.42
2025-09-25,Paneer,mains,50.76,36.69,15.36,Thursday,0,rainy,13.3,none,100,9,13.91,705.99,213.59
2025-09-25,Pasta ,mains,36.46,29.34,7.55,Thursday,0,rainy,13.3,none,100,9,4.29,156.44,32.38
2025-09-25,Margherita Pizza,mains,44.36,31.52,13.59,Thursday,0,rainy,13.3,none,100,9,7.97,353.53,108.33
2025-09-25,Chocolate Cake,desserts,24.3,20.21,4.12,Thursday,0,rainy,13.3,none,100,9,14.16,343.95,58.38
2025-09-25,Cake,desserts,25.21,17.05,8.71,Thursday,0,rainy,13.3,none,100,9,9.69,244.32,84.37
2025-09-25,French Fries,sides,22.1,15.45,6.57,Thursday,0,rainy,13.3,none,100,9,6.56,145.1,43.14
2025-09-25,Garlic Bread,sides,24.23,16.42,8.43,Thursday,0,rainy,13.3,none,100,9,13.04,316.0,109.91
2025-09-25,Corn Soup,soups,10.08,7.92,2.19,Thursday,0,rainy,13.3,none,100,9,11.52,116.03,25.26
2025-09-25,Burger,mains,32.94,27.87,5.33,Thursday,0,rainy,13.3,none,100,9,3.52,115.92,18.76
2025-09-25,Fish,mains,45.14,35.98,10.01,Thursday,0,rainy,13.3,none,100,9,13.89,627.07,139.1
2025-09-25,Salad,salads,14.05,10.16,3.76,Thursday,0,rainy,13.3,none,100,9,3.76,52.76,14.13
2025-09-25,Ice Cream,desserts,21.26,16.32,5.41,Thursday,0,rainy,13.3,none,100,9,5.49,116.71,29.68
2025-09-25,Onion Rings,sides,19.41,13.8,5.2,Thursday,0,rainy,13.3,none,100,9,10.42,202.27,54.17
2025-09-25,Tomato Soup,soups,11.17,7.53,3.85,Thursday,0,rainy,13.3,none,100,9,11.64,130.05,44.79
2025-09-26,Grilled Chicken,mains,77.32,54.53,22.24,Friday,0,cloudy,16.3,none,188,9,9.55,738.58,212.47
2025-09-26,Paneer,mains,72.48,53.34,19.58,Friday,0,cloudy,16.3,none,188,9,3.01,217.89,58.85
2025-09-26,Pasta ,mains,86.64,65.0,22.47,Friday,0,cloudy,16.3,none,188,9,7.82,677.35,175.63
2025-09-26,Margherita Pizza,mains,76.72,57.4,18.99,Friday,0,cloudy,16.3,none,188,9,13.39,1027.25,254.23
2025-09-26,Chocolate Cake,desserts,43.47,36.44,7.52,Friday,0,cloudy,16.3,none,188,9,7.25,315.21,54.55
2025-09-26,Cake,desserts,46.13,31.93,15.28,Friday,0,cloudy,16.3,none,188,9,4.42,203.72,67.48
2025-09-26,French Fries,sides,44.43,29.71,14.78,Friday,0,cloudy,16.3,none,188,9,6.82,303.17,100.87
2025-09-26,Garlic Bread,sides,42.33,32.48,10.43,Friday,0,cloudy,16.3,none,188,9,13.27,561.64,138.45
2025-09-26,Corn Soup,soups,21.24,17.31,4.29,Friday,0,cloudy,16.3,none,188,9,6.41,136.25,27.49
2025-09-26,Burger,mains,80.27,67.15,12.48,Friday,0,cloudy,16.3,none,188,9,12.88,1034.07,160.77
2025-09-26,Fish,mains,53.8,43.14,11.44,Friday,0,cloudy,16.3,none,188,9,9.76,525.13,111.64
2025-09-26,Salad,salads,24.03,19.86,4.14,Friday,0,cloudy,16.3,none,188,9,12.65,303.83,52.41
2025-09-26,Ice Cream,desserts,33.13,25.13,8.37,Friday,0,cloudy,16.3,none,188,9,6.91,228.86,57.82
2025-09-26,Onion Rings,sides,58.72,43.47,13.97,Friday,0,cloudy,16.3,none,188,9,4.46,261.91,62.31
2025-09-26,Tomato Soup,soups,19.73,14.51,4.89,Friday,0,cloudy,16.3,none,188,9,7.27,143.46,35.56
2025-09-27,Grilled Chicken,mains,56.48,46.47,9.26,Saturday,1,cloudy,25.8,none,153,9,3.26,184.01,30.16
2025-09-27,Paneer,mains,49.41,36.4,13.18,Saturday,1,cloudy,25.8,none,153,9,13.54,669.29,178.56
2025-09-27,Pasta ,mains,76.36,52.98,24.33,Saturday,1,cloudy,25.8,none,153,9,4.49,342.61,109.14
2025-09-27,Margherita Pizza,mains,67.48,44.15,25.23,Saturday,1,cloudy,25.8,none,153,9,3.63,245.13,91.66
2025-09-27,Chocolate Cake,desserts,28.03,18.85,9.65,Saturday,1,cloudy,25.8,none,153,9,9.26,259.63,89.41
2025-09-27,Cake,desserts,24.49,20.35,3.94,Saturday,1,cloudy,25.8,none,153,9,10.67,261.32,42.04
2025-09-27,French Fries,sides,31.39,25.71,5.59,Saturday,1,cloudy,25.8,none,153,9,9.04,283.66,50.47
2025-09-27,Garlic Bread,sides,33.35,27.1,6.15,Saturday,1,cloudy,25.8,none,153,9,12.01,400.58,73.91
2025-09-27,Corn Soup,soups,16.94,13.68,3.16,Saturday,1,cloudy,25.8,none,153,9,5.99,101.56,18.97
2025-09-27,Burger,mains,78.71,56.54,22.54,Saturday,1,cloudy,25.8,none,153,9,7.6,598.06,171.27
2025-09-27,Fish,mains,79.55,64.11,15.12,Saturday,1,cloudy,25.8,none,153,9,3.35,266.6,50.68
2025-09-27,Salad,salads,21.25,17.34,3.53,Saturday,1,cloudy,25.8,none,153,9,7.39,157.11,26.13
2025-09-27,Ice Cream,desserts,38.07,28.04,9.86,Saturday,1,cloudy,25.8,none,153,9,5.11,194.53,50.38
2025-09-27,Onion Rings,sides,48.55,32.92,17.0,Saturday,1,cloudy,25.8,none,153,9,14.81,718.86,251.73
2025-09-27,Tomato Soup,soups,10.79,7.84,2.87,Saturday,1,cloudy,25.8,none,153,9,7.91,85.38,22.68
2025-09-28,Grilled Chicken,mains,42.37,35.19,7.59,Sunday,1,stormy,33.5,none,131,9,9.15,387.71,69.45
2025-09-28,Paneer,mains,41.87,35.38,5.96,Sunday,1,stormy,33.5,none,131,9,3.95,165.26,23.53
2025-09-28,Pasta ,mains,41.87,35.2,6.74,Sunday,1,stormy,33.5,none,131,9,5.4,226.02,36.38
2025-09-28,Margherita Pizza,mains,58.15,43.87,13.15,Sunday,1,stormy,33.5,none,131,9,6.99,406.54,91.93
2025-09-28,Chocolate Cake,desserts,33.59,28.3,4.92,Sunday,1,stormy,33.5,none,131,9,12.63,424.37,62.15
2025-09-28,Cake,desserts,21.38,17.04,4.09,Sunday,1,stormy,33.5,none,131,9,8.13,173.84,33.23
2025-09-28,French Fries,sides,39.2,29.71,8.99,Sunday,1,stormy,33.5,none,131,9,5.6,219.54,50.37
2025-09-28,Garlic Bread,sides,30.83,23.37,6.91,Sunday,1,stormy,33.5,none,131,9,5.35,164.96,37.0
2025-09-28,Corn Soup,soups,11.98,10.6,1.47,Sunday,1,stormy,33.5,none,131,9,3.38,40.48,4.96
2025-09-28,Burger,mains,59.99,41.88,18.94,Sunday,1,stormy,33.5,none,131,9,13.94,836.22,263.97
2025-09-28,Fish,mains,51.85,43.63,7.76,Sunday,1,stormy,33.5,none,131,9,14.18,735.49,110.12
2025-09-28,Salad,salads,16.91,11.01,6.42,Sunday,1,stormy,33.5,none,131,9,10.84,183.21,69.58
2025-09-28,Ice Cream,desserts,27.82,20.81,6.93,Sunday,1,stormy,33.5,none,131,9,4.64,129.08,32.16
2025-09-28,Onion Rings,sides,31.77,26.8,4.91,Sunday,1,stormy,33.5,none,131,9,6.98,221.83,34.25
2025-09-28,Tomato Soup,soups,11.01,9.42,1.6,Sunday,1,stormy,33.5,none,131,9,10.37,114.12,16.6
2025-09-29,Grilled Chicken,mains,36.05,26.15,10.56,Monday,0,stormy,28.1,none,83,9,10.41,375.25,109.9
2025-09-29,Paneer,mains,38.31,28.94,8.91,Monday,0,stormy,28.1,none,83,9,7.23,277.13,64.49
2025-09-29,Pasta ,mains,38.93,33.01,6.43,Monday,0,stormy,28.1,none,83,9,13.75,535.09,88.4
2025-09-29,Margherita Pizza,mains,25.89,20.79,5.33,Monday,0,stormy,28.1,none,83,9,4.05,104.74,21.56
2025-09-29,Chocolate Cake,desserts,15.37,10.82,4.82,Monday,0,stormy,28.1,none,83,9,12.29,188.81,59.21
2025-09-29,Cake,desserts,20.93,16.96,3.95,Monday,0,stormy,28.1,none,83,9,14.18,296.76,56.0
2025-09-29,French Fries,sides,20.03,13.27,6.96,Monday,0,stormy,28.1,none,83,9,14.19,284.27,98.73
2025-09-29,Garlic Bread,sides,21.65,15.64,6.03,Monday,0,stormy,28.1,none,83,9,14.87,322.01,89.73
2025-09-29,Corn Soup,soups,10.72,9.64,1.02,Monday,0,stormy,28.1,none,83,9,9.44,101.18,9.62
2025-09-29,Burger,mains,24.48,16.65,8.29,Monday,0,stormy,28.1,none,83,9,7.36,180.26,61.04
2025-09-29,Fish,mains,28.29,19.73,8.89,Monday,0,stormy,28.1,none,83,9,7.6,215.15,67.62
2025-09-29,Salad,salads,13.28,10.33,2.73,Monday,0,stormy,28.1,none,83,9,11.13,147.84,30.36
2025-09-29,Ice Cream,desserts,16.33,11.63,5.01,Monday,0,stormy,28.1,none,83,9,6.94,113.33,34.76
2025-09-29,Onion Rings,sides,18.32,13.11,5.54,Monday,0,stormy,28.1,none,83,9,13.91,254.81,77.05
2025-09-29,Tomato Soup,soups,10.22,9.34,0.94,Monday,0,stormy,28.1,none,83,9,12.99,132.77,12.25
2025-09-30,Grilled Chicken,mains,41.84,34.74,7.64,Tuesday,0,sunny,24.7,none,142,9,8.69,363.56,66.38
2025-09-30,Paneer,mains,72.91,49.23,23.85,Tuesday,0,sunny,24.7,none,142,9,12.74,928.64,303.85
2025-09-30,Pasta ,mains,61.12,45.72,16.72,Tuesday,0,sunny,24.7,none,142,9,13.96,853.16,233.36
2025-09-30,Margherita Pizza,mains,58.57,41.41,16.71,Tuesday,0,sunny,24.7,none,142,9,13.14,769.42,219.54
2025-09-30,Chocolate Cake,desserts,33.09,27.13,6.29,Tuesday,0,sunny,24.7,none,142,9,5.11,168.94,32.09
2025-09-30,Cake,desserts,22.47,16.4,6.3,Tuesday,0,sunny,24.7,none,142,9,11.07,248.62,69.73
2025-09-30,French Fries,sides,34.66,23.93,11.39,Tuesday,0,sunny,24.7,none,142,9,7.46,258.75,85.03
2025-09-30,Garlic Bread,sides,34.54,25.11,9.72,Tuesday,0,sunny,24.7,none,142,9,12.8,442.22,124.49
2025-09-30,Corn Soup,soups,17.15,11.48,5.19,Tuesday,0,sunny,24.7,none,142,9,4.89,83.84,25.4
2025-09-30,Burger,mains,47.56,36.22,10.58,Tuesday,0,sunny,24.7,none,142,9,8.13,386.66,86.0
2025-09-30,Fish,mains,70.53,53.13,15.82,Tuesday,0,sunny,24.7,none,142,9,7.74,545.85,122.42
2025-09-30,Salad,salads,24.77,21.09,3.8,Tuesday,0,sunny,24.7,none,142,9,9.85,243.98,37.45
2025-09-30,Ice Cream,desserts,32.22,21.99,10.68,Tuesday,0,sunny,24.7,none,142,9,9.8,315.77,104.71
2025-09-30,Onion Rings,sides,36.99,28.57,8.84,Tuesday,0,sunny,24.7,none,142,9,12.44,460.01,109.89
2025-09-30,Tomato Soup,soups,13.16,9.01,4.21,Tuesday,0,sunny,24.7,none,142,9,13.57,178.57,57.13
2025-10-01,Grilled Chicken,mains,77.34,53.04,25.38,Wednesday,0,sunny,15.8,none,170,10,4.83,373.21,122.48
2025-10-01,Paneer,mains,84.93,59.1,24.88,Wednesday,0,sunny,15.8,none,170,10,11.71,994.2,291.28
2025-10-01,Pasta ,mains,61.07,51.23,9.54,Wednesday,0,sunny,15.8,none,170,10,14.59,891.09,139.26
2025-10-01,Margherita Pizza,mains,60.43,48.12,11.43,Wednesday,0,sunny,15.8,none,170,10,9.0,544.12,102.9
2025-10-01,Chocolate Cake,desserts,39.67,32.58,6.86,Wednesday,0,sunny,15.8,none,170,10,9.1,361.04,62.46
2025-10-01,Cake,desserts,25.54,18.55,7.2,Wednesday,0,sunny,15.8,none,170,10,3.38,86.31,24.31
2025-10-01,French Fries,sides,33.25,21.78,11.07,Wednesday,0,sunny,15.8,none,170,10,10.5,349.06,116.22
2025-10-01,Garlic Bread,sides,33.82,23.1,10.8,Wednesday,0,sunny,15.8,none,170,10,14.99,507.17,161.96
2025-10-01,Corn Soup,soups,13.7,10.41,2.99,Wednesday,0,sunny,15.8,none,170,10,6.61,90.55,19.75
2025-10-01,Burger,mains,55.26,39.69,14.93,Wednesday,0,sunny,15.8,none,170,10,7.6,419.71,113.43
2025-10-01,Fish,mains,69.38,58.93,10.96,Wednesday,0,sunny,15.8,none,170,10,7.01,486.44,76.83
2025-10-01,Salad,salads,32.46,28.53,3.97,Wednesday,0,sunny,15.8,none,170,10,9.15,296.92,36.3
2025-10-01,Ice Cream,desserts,27.28,19.78,7.69,Wednesday,0,sunny,15.8,none,170,10,9.88,269.41,75.98
2025-10-01,Onion Rings,sides,32.88,27.15,5.53,Wednesday,0,sunny,15.8,none,170,10,14.77,485.74,81.74
2025-10-01,Tomato Soup,soups,19.44,12.96,6.73,Wednesday,0,sunny,15.8,none,170,10,5.83,113.39,39.29
2025-10-02,Grilled Chicken,mains,42.87,29.57,13.18,Thursday,0,rainy,15.7,none,140,10,13.98,599.34,184.19
2025-10-02,Paneer,mains,69.09,57.8,11.4,Thursday,0,rainy,15.7,none,140,10,5.89,407.2,67.2
2025-10-02,Pasta ,mains,62.58,53.13,10.19,Thursday,0,rainy,15.7,none,140,10,11.17,698.98,113.86
2025-10-02,Margherita Pizza,mains,52.91,38.63,14.68,Thursday,0,rainy,15.7,none,140,10,5.4,285.63,79.23
2025-10-02,Chocolate Cake,desserts,28.33,19.4,9.41,Thursday,0,rainy,15.7,none,140,10,12.26,347.32,115.37
2025-10-02,Cake,desserts,30.87,24.31,6.57,Thursday,0,rainy,15.7,none,140,10,7.35,227.02,48.28
2025-10-02,French Fries,sides,39.35,25.66,14.02,Thursday,0,rainy,15.7,none,140,10,12.22,480.86,171.35
2025-10-02,Garlic Bread,sides,25.84,16.99,8.51,Thursday,0,rainy,15.7,none,140,10,7.34,189.64,62.47
2025-10-02,Corn Soup,soups,14.08,11.64,2.29,Thursday,0,rainy,15.7,none,140,10,5.72,80.52,13.11
2025-10-02,Burger,mains,51.29,41.69,10.07,Thursday,0,rainy,15.7,none,140,10,6.77,347.39,68.19
2025-10-02,Fish,mains,54.45,37.17,16.16,Thursday,0,rainy,15.7,none,140,10,10.22,556.37,165.17
2025-10-02,Salad,salads,17.13,13.88,3.37,Thursday,0,rainy,15.7,none,140,10,14.27,244.45,48.07
2025-10-02,Ice Cream,desserts,24.11,20.09,3.98,Thursday,0,rainy,15.7,none,140,10,5.71,137.71,22.74
2025-10-02,Onion Rings,sides,27.19,22.63,4.32,Thursday,0,rainy,15.7,none,140,10,13.8,375.17,59.54
2025-10-02,Tomato Soup,soups,11.27,9.27,2.11,Thursday,0,rainy,15.7,none,140,10,3.36,37.91,7.09
2025-10-03,Grilled Chicken,mains,31.81,24.99,6.73,Friday,0,rainy,23.3,none,105,10,7.44,236.61,50.05
2025-10-03,Paneer,mains,43.68,31.92,12.29,Friday,0,rainy,23.3,none,105,10,9.63,420.63,118.34
2025-10-03,Pasta ,mains,47.7,33.54,13.32,Friday,0,rainy,23.3,none,105,10,10.8,515.1,143.85
2025-10-03,Margherita Pizza,mains,45.34,30.83,13.59,Friday,0,rainy,23.3,none,105,10,4.04,183.2,54.93
2025-10-03,Chocolate Cake,desserts,24.29,20.24,4.33,Friday,0,rainy,23.3,none,105,10,7.35,178.5,31.81
2025-10-03,Cake,desserts,18.84,14.9,3.85,Friday,0,rainy,23.3,none,105,10,6.16,116.12,23.74
2025-10-03,French Fries,sides,25.46,17.91,7.51,Friday,0,rainy,23.3,none,105,10,6.71,170.83,50.37
2025-10-03,Garlic Bread,sides,31.65,26.84,4.98,Friday,0,rainy,23.3,none,105,10,7.47,236.48,37.22
2025-10-03,Corn Soup,soups,12.04,8.03,3.64,Friday,0,rainy,23.3,none,105,10,7.53,90.65,27.38
2025-10-03,Burger,mains,49.21,38.49,9.88,Friday,0,rainy,23.3,none,105,10,13.37,657.76,132.02
2025-10-03,Fish,mains,31.98,25.97,5.72,Friday,0,rainy,23.3,none,105,10,10.06,321.58,57.53
2025-10-03,Salad,salads,15.27,12.79,2.67,Friday,0,rainy,23.3,none,105,10,3.28,50.15,8.77
2025-10-03,Ice Cream,desserts,23.66,18.84,4.37,Friday,0,rainy,23.3,none,105,10,13.65,322.92,59.58
2025-10-03,Onion Rings,sides,18.78,14.03,4.59,Friday,0,rainy,23.3,none,105,10,5.56,104.48,25.55
2025-10-03,Tomato Soup,soups,12.63,9.71,2.9,Friday,0,rainy,23.3,none,105,10,11.11,140.28,32.23
2025-10-04,Grilled Chicken,mains,95.77,73.53,23.81,Saturday,1,cloudy,25.7,none,227,10,14.84,1421.56,353.41
2025-10-04,Paneer,mains,117.25,88.79,26.48,Saturday,1,cloudy,25.7,none,227,10,5.06,593.56,134.05
2025-10-04,Pasta ,mains,99.38,78.33,22.3,Saturday,1,cloudy,25.7,none,227,10,6.17,612.82,137.5
2025-10-04,Margherita Pizza,mains,90.0,70.83,20.54,Saturday,1,cloudy,25.7,none,227,10,8.42,757.86,172.94
2025-10-04,Chocolate Cake,desserts,48.46,39.93,9.34,Saturday,1,cloudy,25.7,none,227,10,4.89,237.11,45.7
2025-10-04,Cake,desserts,52.48,40.67,11.14,Saturday,1,cloudy,25.7,none,227,10,10.9,571.83,121.38
2025-10-04,French Fries,sides,61.82,48.1,14.96,Saturday,1,cloudy,25.7,none,227,10,10.71,662.19,160.29
2025-10-04,Garlic Bread,sides,70.03,48.3,22.22,Saturday,1,cloudy,25.7,none,227,10,6.75,472.35,149.88
2025-10-04,Corn Soup,soups,19.29,15.39,4.27,Saturday,1,cloudy,25.7,none,227,10,10.02,193.22,42.73
2025-10-04,Burger,mains,78.96,56.17,24.99,Saturday,1,cloudy,25.7,none,227,10,10.52,830.46,262.82
2025-10-04,Fish,mains,114.83,78.75,36.22,Saturday,1,cloudy,25.7,none,227,10,12.01,1379.05,434.94
2025-10-04,Salad,salads,39.52,27.07,12.47,Saturday,1,cloudy,25.7,none,227,10,8.58,339.21,107.07
2025-10-04,Ice Cream,desserts,55.02,46.19,8.63,Saturday,1,cloudy,25.7,none,227,10,9.99,549.86,86.29
2025-10-04,Onion Rings,sides,48.25,40.42,7.88,Saturday,1,cloudy,25.7,none,227,10,10.03,484.04,79.08
2025-10-04,Tomato Soup,soups,28.06,19.4,8.91,Saturday,1,cloudy,25.7,none,227,10,13.98,392.37,124.63
2025-10-05,Grilled Chicken,mains,82.3,57.83,25.4,Sunday,1,sunny,21.7,none,175,10,4.32,355.77,109.82
2025-10-05,Paneer,mains,88.15,60.28,25.39,Sunday,1,sunny,21.7,none,175,10,3.78,333.41,96.03
2025-10-05,Pasta ,mains,73.12,52.13,19.01,Sunday,1,sunny,21.7,none,175,10,10.56,771.75,200.61
2025-10-05,Margherita Pizza,mains,59.09,44.02,15.23,Sunday,1,sunny,21.7,none,175,10,14.66,866.37,223.25
2025-10-05,Chocolate Cake,desserts,25.98,19.47,6.82,Sunday,1,sunny,21.7,none,175,10,5.11,132.82,34.88
2025-10-05,Cake,desserts,36.68,26.66,10.74,Sunday,1,sunny,21.7,none,175,10,13.64,500.44,146.59
2025-10-05,French Fries,sides,36.58,24.35,11.18,Sunday,1,sunny,21.7,none,175,10,5.75,210.25,64.25
2025-10-05,Garlic Bread,sides,54.36,43.3,11.13,Sunday,1,sunny,21.7,none,175,10,7.27,395.36,80.93
2025-10-05,Corn Soup,soups,22.03,15.92,6.18,Sunday,1,sunny,21.7,none,175,10,12.72,280.28,78.63
2025-10-05,Burger,mains,51.75,43.29,8.2,Sunday,1,sunny,21.7,none,175,10,8.57,443.65,70.26
2025-10-05,Fish,mains,90.05,75.88,14.03,Sunday,1,sunny,21.7,none,175,10,10.02,901.93,140.55
2025-10-05,Salad,salads,32.99,28.22,4.81,Sunday,1,sunny,21.7,none,175,10,3.79,125.11,18.25
2025-10-05,Ice Cream,desserts,37.05,30.08,6.95,Sunday,1,sunny,21.7,none,175,10,11.99,444.41,83.3
2025-10-05,Onion Rings,sides,47.44,35.92,12.61,Sunday,1,sunny,21.7,none,175,10,5.15,244.34,64.97
2025-10-05,Tomato Soup,soups,17.06,13.57,3.35,Sunday,1,sunny,21.7,none,175,10,12.3,209.8,41.23
2025-10-06,Grilled Chicken,mains,76.87,62.46,13.71,Monday,0,sunny,13.9,none,151,10,3.13,240.33,42.87
2025-10-06,Paneer,mains,63.38,46.8,17.47,Monday,0,sunny,13.9,none,151,10,7.84,496.89,136.92
2025-10-06,Pasta ,mains,48.9,35.91,11.98,Monday,0,sunny,13.9,none,151,10,12.33,602.68,147.7
2025-10-06,Margherita Pizza,mains,76.28,59.05,16.24,Monday,0,sunny,13.9,none,151,10,9.6,732.52,155.97
2025-10-06,Chocolate Cake,desserts,22.99,17.56,5.75,Monday,0,sunny,13.9,none,151,10,14.63,336.34,84.18
2025-10-06,Cake,desserts,37.53,25.61,12.12,Monday,0,sunny,13.9,none,151,10,14.73,552.94,178.64
2025-10-06,French Fries,sides,44.46,35.25,10.01,Monday,0,sunny,13.9,none,151,10,6.93,308.01,69.37
2025-10-06,Garlic Bread,sides,40.44,28.41,11.75,Monday,0,sunny,13.9,none,151,10,12.92,522.39,151.83
2025-10-06,Corn Soup,soups,11.76,8.26,3.64,Monday,0,sunny,13.9,none,151,10,11.5,135.23,41.88
2025-10-06,Burger,mains,64.9,45.15,19.96,Monday,0,sunny,13.9,none,151,10,4.67,303.19,93.23
2025-10-06,Fish,mains,50.73,38.5,11.88,Monday,0,sunny,13.9,none,151,10,7.93,402.34,94.19
2025-10-06,Salad,salads,19.59,16.72,2.9,Monday,0,sunny,13.9,none,151,10,9.36,183.43,27.13
2025-10-06,Ice Cream,desserts,35.1,24.3,10.56,Monday,0,sunny,13.9,none,151,10,14.68,515.27,155.04
2025-10-06,Onion Rings,sides,32.75,21.59,11.98,Monday,0,sunny,13.9,none,151,10,4.7,153.75,56.25
2025-10-06,Tomato Soup,soups,15.41,11.86,3.34,Monday,0,sunny,13.9,none,151,10,14.71,226.8,49.13
2025-10-07,Grilled Chicken,mains,32.45,24.71,8.05,Tuesday,0,stormy,47.0,none,76,10,4.24,137.66,34.16
2025-10-07,Paneer,mains,26.42,21.27,4.67,Tuesday,0,stormy,47.0,none,76,10,11.73,309.92,54.73
2025-10-07,Pasta ,mains,32.6,23.99,8.97,Tuesday,0,stormy,47.0,none,76,10,10.82,352.87,97.08
2025-10-07,Margherita Pizza,mains,32.4,24.28,8.14,Tuesday,0,stormy,47.0,none,76,10,9.87,319.65,80.35
2025-10-07,Chocolate Cake,desserts,13.52,10.75,2.87,Tuesday,0,stormy,47.0,none,76,10,4.78,64.68,13.72
2025-10-07,Cake,desserts,12.48,10.14,2.23,Tuesday,0,stormy,47.0,none,76,10,14.75,184.01,32.93
2025-10-07,French Fries,sides,14.14,11.95,2.38,Tuesday,0,stormy,47.0,none,76,10,4.65,65.75,11.08
2025-10-07,Garlic Bread,sides,23.27,17.02,5.75,Tuesday,0,stormy,47.0,none,76,10,9.1,211.62,52.34
2025-10-07,Corn Soup,soups,6.77,5.76,0.97,Tuesday,0,stormy,47.0,none,76,10,11.25,76.14,10.95
2025-10-07,Burger,mains,33.93,24.57,9.39,Tuesday,0,stormy,47.0,none,76,10,11.26,381.92,105.67
2025-10-07,Fish,mains,32.73,22.91,10.21,Tuesday,0,stormy,47.0,none,76,10,8.26,270.39,84.36
2025-10-07,Salad,salads,13.17,9.3,3.94,Tuesday,0,stormy,47.0,none,76,10,7.03,92.56,27.68
2025-10-07,Ice Cream,desserts,17.11,14.17,3.01,Tuesday,0,stormy,47.0,none,76,10,8.93,152.83,26.86
2025-10-07,Onion Rings,sides,15.6,11.77,4.13,Tuesday,0,stormy,47.0,none,76,10,7.95,124.11,32.81
2025-10-07,Tomato Soup,soups,9.59,8.92,0.69,Tuesday,0,stormy,47.0,none,76,10,11.37,109.03,7.8
2025-10-08,Grilled Chicken,mains,53.99,45.31,8.34,Wednesday,0,cloudy,26.7,none,159,10,11.47,619.18,95.68
2025-10-08,Paneer,mains,80.62,53.74,26.98,Wednesday,0,cloudy,26.7,none,159,10,5.2,419.52,140.38
2025-10-08,Pasta ,mains,51.3,39.84,10.88,Wednesday,0,cloudy,26.7,none,159,10,10.88,558.0,118.34
2025-10-08,Margherita Pizza,mains,60.34,41.29,20.49,Wednesday,0,cloudy,26.7,none,159,10,5.77,347.9,118.14
2025-10-08,Chocolate Cake,desserts,38.52,27.06,10.98,Wednesday,0,cloudy,26.7,none,159,10,4.43,170.48,48.61
2025-10-08,Cake,desserts,26.47,17.57,9.1,Wednesday,0,cloudy,26.7,none,159,10,6.33,167.57,57.63
2025-10-08,French Fries,sides,30.25,25.52,4.95,Wednesday,0,cloudy,26.7,none,159,10,6.82,206.38,33.75
2025-10-08,Garlic Bread,sides,41.77,32.85,8.43,Wednesday,0,cloudy,26.7,none,159,10,12.47,520.98,105.18
2025-10-08,Corn Soup,soups,18.37,14.4,3.87,Wednesday,0,cloudy,26.7,none,159,10,7.67,140.86,29.66
